"filename","nome","titolo","anno","chunk","DIL"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Sono molto temeraria, - diceva seco stessa - pensando di potere da sola venire in aiuto a Falco, che non mi ascolta, non mi cura, non sogna che quella cattiva fanciulla, per cui si espone ad ogni sorta di pericoli. Come potrò io evitargli tutti gli agguati, che troverà nei regni che dobbiamo attraversare insieme? Scamperò forse nemmeno io?","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","Oh! buona fata Gusmara, datemi voi un consiglio, venite in mio aiuto. - Topolina si era inginocchiata sull'erba, aveva giunte le mani e teneva gli occhi rivolti al cielo.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","Allora vide un merlo bianco, che sempre la seguiva nella foresta, scendere verso lei. - Topolina, - le disse - la fata Gusmara ti consiglia di strappare una penna della mia ala e portarla con te: quando ti troverai in pericolo, non avrai che da agitarla ed io verrò in tuo aiuto. - Topolina sorrideva con le lacrime agli occhi.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Oh, mio caro merlo bianco, ringrazia per me la buona Fata; dille che seguirò il suo consiglio! Però non vorrei farti del male. - Soffrirò volentieri per te, Topolina: prendi prendi.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Nello svellere la penna, una goccia di sangue cadde e si cambiò in un grosso rubino. - Raccoglilo, - disse il merlo - perché potrà servirti. Ma ciò che ti raccomando, è che Falco nulla sappia del mio dono: guai se non mi obbedisci!","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Sta' pur certo, buon merlo bianco, che ti obbedirò. - Il merlo spiccò il volo in alto e da un cespuglio uscì una piccola marmotta bianca, così piccola, che entrava in un pugno della mano di Topolina. - La fata Gusmara ti consiglia di portarmi con te, - disse.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Nascondimi in seno, non ti darò noia, né potrò dar sospetto a Falco, se mi vede. Procura di non smarrirmi. - Cara, cara marmottina bella, ringrazia la benefica Fata: seguirò il suo consiglio, né alcuno ti torrà da me.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Topolina si era alzata, quando si vide dinanzi un grosso cinghiale, il più grosso ed irsuto della foresta. La testa era di colore misto di grigio, di rosso, di nero; il corpo fulvo con macchie nerastre; la coda pendente, distesa, bionda, eccettuato l'estremità che era nera, il collo coperto di grosse setole. - Topolina, cara Topolina, voglio venirti anch'io in aiuto, - disse.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Non dimentico la cura che avesti di me, quando venni ferito al piede e voglio dimostrarti che non sono un ingrato. Stacca una delle setole dal mio collo, ed allacciala con un cordoncino al tuo, e se ti avvenisse di correre qualche pericolo di morte, bruciane un pezzetto e sarai salva. Però, che Falco ignori questo talismano che porti teco.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Falco l'ignorerà ed io ti ringrazio, mio buon cinghiale. - Credi tu, Topolina che io voglia dimenticarti? - esclamò una leggiadra gazza, che appollaiata sopra un grosso ramo aveva assistito in silenzio a tutte quelle offerte.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Ho ascoltato la tua preghiera alla Fata e ne fui commossa. Credevo le chiedessi di trasformare i tuoi cenci in porpora, di farti ricca e felice: invece non pensavi che a mantenere la promessa fatta ad un povero vecchio di venire in aiuto ad un compagno, che non ti merita, non chiedendo nulla per te, col cuore pieno di fede, di speranza e di amore. Ebbene tu hai diritto alla mia stima, alla mia assistenza.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","Raccogli la ghianda che io feci cadere dall'albero a' tuoi piedi e nascondila gelosamente: essa ti servirà se ti troverai priva di nutrimento, smarrita in qualche luogo, e se un pericolo imminente ti soprastasse. - Grazie grazie, buona gazza; grazie, - disse Topolina raccogliendo la ghianda, nascondendola gelosamente - Ah, come vorrei ricompensarvi tutti del bene che mi fate e quanto mi rincresce lasciarvi. Ma tornerò!","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Sì, ritornerai, ritornerai, - ripeterono diverse voci, non mai prima udite. Come risplendeva il volto di Topolina quando rientrò nella capanna! Con quali sguardi teneri avvolse il vecchio ed il fanciullo, che dormivano ignari di quella misteriosa protezione che vegliava su di loro per opera della piccola derelitta da essi raccolta!","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","La luna splendeva chiara nell'azzurro del cielo e pioveva i suoi raggi sulla povera capanna del taglialegna, ove Topolina si coricava sorridendo felice! Nel regno del Capriccio - Su, alzati Falco, se dobbiamo partire.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Eccomi, Topolina; eccomi. È proprio vero? Il babbo acconsente?","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Sì. Ho già preparato un sacchetto con delle provvigioni per noi e riunite quelle che dovranno servire per il babbo durante la nostra assenza. - Saranno bastanti?","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","E se non potessimo tornare così presto? - Gli amici della foresta non l'abbandoneranno: li ho pregati perché veglino su lui. - Tu pensi a tutto, Topolina.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- E tu, a nulla. Prendi il piccolo flauto, che trovasti sotto il camino la notte della Befana. - Per che farne?","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Non dovremo guadagnarci il pane per compiere il nostro viaggio? Tu sonerai il flauto, io farò ballare questa Piccola marmotta che ho addomesticata. - Com'è carina!","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","Fammela vedere. - Guardala, ma non toccarla, poiché Zor, così si chiama, non va con altri che con me, obbedisce a me sola, e se tu tentassi di prenderla, ti morderebbe. - Come mai non me la mostrasti prima d'ora?","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Perché non era necessario. Ma non perdiamoci in discorsi: dai un bacio al babbo senza svegliarlo: egli soffrirebbe troppo nel vederci partire, mentre saprà farsi animo, non trovandoci più, rammentando la mia promessa. - Quale promessa?","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Non è cosa che ti riguardi, né importa che tu la sappia: la curiosità è sempre pericolosa. - In altri momenti, Falco avrebbe dato un'acerba risposta alla fanciulla; ma quella mattina era troppo contento per prendersela con Topolina. Entrambi si chinarono con profonda tenerezza sul vecchio che dormiva e lo guardarono come se non dovessero rivederlo più.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","Il taglialegna aveva gli occhi chiusi ed il suo volto era illuminato da un sorriso. Forse, nel suo sonno sentiva la presenza dei due fanciulli, l'angoscia delle loro animuccie, e voleva che partissero soddisfatti, che essi non patissero l'ombra del rimorso di doverlo abbandonare. Falco e Topolina sfiorarono colle loro labbra quella cara fronte, poi uscirono senza far rumore dalla capanna.","YES"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","La foresta andava risvegliandosi ai primi baci del sole, gli uccelli cantavano allegramente, svolazzando fra le piante: nelle siepi era tutto un fremito, un sussurro, ed a Topolina sembrava di sentire mille voci ripetere: - A rivederci, a rivederci. - Falco, già così ardito, si sentiva invaso da una specie di pentimento ed avrebbe voluto quasi rinunciare a quel viaggio: provava come una tenerezza nuova per la foresta, per tutto quanto lo circondava, ma il ricordo della bella fanciulla che l'aveva umiliato, deriso, lo scosse, lo confortò nell'idea di conquistare i sette capelli d'oro della fata Gusmara, onde prendersi la rivincita su Tea e su Carlen. In quest'alternativa di pensieri, che si aggiravano confusamente nel suo cervello, tormentandolo, camminò tutta la mattina, senza curarsi della povera fanciulla che lo seguiva, senza mai chiederle se fosse stanca e se avesse fame.","YES"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","Ma a un tratto la natura prese il sopravvento su lui e Falco, lasciatosi cadere ai piedi di un albero, disse: - Non mi reggo più, ho fame: dove sei Topolina? - Eccomi, ti porto il companatico. - Essa aveva colto, strada facendo, diverse frutta selvatiche, di cui Falco era ghiottissimo.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","Egli tese avidamente le mani. - Grazie, Topolina: tu sei più saggia di me. - Ella rise soddisfatta.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- È già un pezzo che dovresti saperlo. - Sedettero vicini, e tratto dal sacchetto un pane, se lo divisero a metà. Topolina, prima di mangiare, levò dal seno la piccola marmotta, dicendo: - Anche tu, Zor, dividerai il nostro umile pasto.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- La marmotta apparve molto soddisfatta. Saltò su una spalla di Topolina e si mise a mangiare con avidità i bocconi di pane e le frutta che questa le porgeva. - Guarda quanto è graziosa, - disse la fanciulla.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Né ci darà alcuna noia. - Falco stese la mano per prenderla, ma Zor gli morse un dito. - Oh, brutta bestiaccia!","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- esclamò pieno di collera Falco - meriterebbe che la strozzassi. - Faresti molto male, - rispose Topolina - perché Zor diverrà, a suo tempo, la nostra salvezza. Del resto, ti avevo già detto di non toccarla.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Zor era sparita nel suo caldo nascondiglio e Falco si succhiava ancora il dito. - Fa' che sia buona, - brontolò - perché se mi dà fastidio, faccio presto a liberarmene. - Bel coraggio quello di minacciare i deboli che non possono difendersi!","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- disse Topolina. - Tu che biasimavi la viltà di Carlen, vorresti imitarlo? - Falco arrossì, si alzò senza rispondere.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","Ripresero il cammino. Verso il tramonto, i due fanciulli, oltremodo stanchi, giunsero dinanzi ad un'alta montagna, la quale aveva nel mezzo una grande apertura che da lontano sembrò loro una gola enorme di leone e da vicino era una galleria cupa e profonda, perduta nell'infinito. - Non mi par prudenza di percorrere quell'antro di notte, - osservò Falco.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Cerchiamo un ricovero qui attorno per attendere l'alba. - Quell'alberone col suo largo tronco e lo spesso fogliame, può offrirci un asilo sicuro, - disse Topolina. - Nessuno potrà vederci, e noi riposeremo tranquilli.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Hai ragione. - Si arrampicarono come scoiattoli sull'albero e trovarono infatti uno spazio abbastanza largo, da starvi comodamente entrambi. - Quale buona idea ti è venuta, Topolina!","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- disse Falco. - Stiamo d'incanto, qui. Ora ceneremo, poi chiuderò gli occhi fino a domani.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","Topolina non rispose. - A che pensi? - chiese Falco.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Penso al babbo, che a quest'ora certo pregherà per noi. - Falco arrossì, perché egli aveva già dimenticato suo padre. E sentì una tal vergogna, che non potè ingoiare un solo boccone di pane.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","A mezzanotte, i due fanciulli dormivano di un sonno profondo, quando furono svegliati da voci e suoni che venivano di sotto all'albero. Essi spalancarono gli occhi e, sebbene sorpresi alla scena che si svolgeva lì sotto, non fiatarono. Stretti per mano onde farsi reciprocamente coraggio, poterono, senza esser visti, osservare ogni cosa.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","Sulla spianata che era dinanzi all'albero, si trovava una bara scoperta, con sopra disteso un giovinetto, al cui corpo, strettamente legato da una fascia che gli teneva ferme le gambe e le braccia, era impedito qualsiasi movimento. Il giovinetto viveva, ed il suo volto, con l'espressione dello spavento, si contorceva in smorfie orribili. Attorno alla bara, danzavano cantando delle fanciulle discinte, coi capelli sciolti, che ad ogni smorfia del giovinetto scoppiavano in grandi risa e di quando in quando si fermavano per pizzicargli il naso, pungerlo con degli spilli, gridare furiosamente: - Hai voluto soddisfare ogni tuo capriccio nel nostro regno, ora ne porti la pena.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Intanto alcuni uomini con delle pale toglievano la terra disotto all'albero, scoprendo una botola. Quando fu aperta, con grida, schiamazzi e suoni d'istrumenti lugubri, venne calata la bara, mentre il giovinetto si divincolava per sottrarsi all'orribile prospettiva di essere seppellito vivo. E le fanciulle ridevano a quei contorcimenti e gli uomini forti e vigorosi calarono la bara senza sforzi.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","Poi la botola venne richiusa, ricoperta di terra... e per quasi un'ora vi danzaron sopra, ripetendo con voce monotona: - Così finisce chi non sa vincere i propri capricci, o vuol partecipare ai nostri, introducendosi nel nostro regno. Indi fanciulle ed uomini sparirono e Falco e Topolina si trovarono soli sull'albero, tenendosi fortemente stretti per le mani. - Hai veduto?","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- chiese Falco. - Hai sentito? - chiese Topolina.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Questo ci deve servire di lezione, dovendo attraversare il regno del Capriccio. - Ma possiamo lasciare quel giovinetto, che sappiamo ancora vivo, sepolto lì sotto? - osservò Falco.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Procuriamo di liberarlo. Guarda! Uno di quegli uomini ha dimenticato la zappa.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- È vero: scendiamo, - esclamò Topolina, commossa al pensiero di Falco, che essa condivideva. In un momento furono a terra. Il fanciullo aveva steso la mano per afferrare la zappa, quando questa si cambiò in un vecchietto dalla barba bianca, che gli disse ridendo: - Ciò che noi abbiamo fatto, voi non dovete disfare.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","Andate, e non volgetevi più addietro, perché dovrei punirvi per aver sorpreso i nostri segreti di morte: la vostra buona intenzione, il vostro cuore compassionevole vi salvano. - Batté le mani: il vecchio, l'albero, la spianata, la montagna dall'antro enorme, buio, tutto sparì; e Falco si trovò con Topolina all'ingresso di una bella città, con palazzi ì dorati, giardini, chioschi, che sembrava pavesata a festa. Infatti, nelle strade era una moltitudine di gente, vestita con gran sfarzo, a squadre che cantavano e danzavano, accompagnandosi ad ogni sorta di strumenti: campanelli, tamburi, trombe, piatti di rame.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","I due fanciulli passavano inosservati fra quella folla, storditi da tanto rumore, chiedendosi dove fossero. Ad un tratto si udì lo squillo di una fanfara trionfale; e mille voci urlarono: - Eccola... eccola. - Falco e Topolina furono sospinti, sbatacchiati presso un cancello sostenuto da pilastri d'oro.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Se salissimo su uno di quei pilastri? - propose Topolina. - Di qui non si vede nulla.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Saliamo. - In un attimo furono sulla cima di uno di essi e la gente, tutta intenta a guardare in un punto della strada, non se ne accorse neppure. Falco e Topolina di lassù poterono scorgere un formicolio di bagliori metallici e di colori smaglianti, uno spettacolo meraviglioso.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","Una specie di processione andava avvicinandosi. Era preceduta da uomini di statura gigantesca che avevano due teste e portavano nelle mani delle enormi clave che servivano a tenere indietro la folla, la quale si accalcava dalle parti. Dietro questi giganti, venivano, su cavalli riccamente bardati, dei giovani paggi, portando sul giustacuore di velluto grossi brillanti, e sulle piume dei larghi cappelli insetti lucenti che facevano brillare nell'aria le amatiste ed i topazi ond'erano foggiati.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","Poi un carro trionfale, tirato da venti pariglie di cavalle bianche, tenute a mano da scudieri elegantissimi, in variopinti costumi, ornati di pietre preziose. Sopra il carro trionfale, adagiata su un trono d'oro, era una giovane di meravigliosa bellezza: un fiore vivente, tutta grazia e sorriso, che indossava un abito di broccato d'argento, interamente guarnito di pietre preziose. Portava un bizzarro berretto, fermato da un diamante di straordinaria grandezza sui biondi capelli che le cadevano disciolti sino alle ginocchia.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","Teneva nella mano destra un tamburello che agitava ad ogni momento e nella mano sinistra uno stendardo in cui era trapunto a lettere d'oro: Viva il Capriccio! Ella era dunque la regina del Capriccio che visitava la sua residenza, e Falco e Topolina si trovavano nel suo regno. Attorno alla Sovrana si affollavano un centinaio di altre dame giovani e belle, tutte vestite di raso bianco ricamato in argento e tutte quante agitavano dei sonagli di foggia bizzarra, che producevano un brusio indescrivibile.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","Dietro al carro trionfale, altri cavalieri in vesti ricchissime, chiudevano la marcia. - È splendido, ammirabile! - esclamò Falco pieno d'entusiasmo - ed a me sembra che tutte le persone governate da una così bella Regina, debbano essere felici.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Ricordati ciò che vedesti stanotte, - sussurrò Topolina. Falco non rispose: era tutt'occhi, tutt'orecchi per vedere e sentire. Il carro della Regina si fermò dinanzi alla colonna, ove si tenevano stretti, accovacciati i due fanciulli.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","A Topolina batteva il cuore: ella temeva di essere osservata. Ma la bellissima Sovrana non parve badare a loro. Agitò lo stendardo, e tal segno doveva avere il valore di un comando, perché ad un tratto si fece silenzio, un silenzio così grande che si sarebbe sentito ronzare un insetto.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","La Regina parlò e la sua voce dominava tutta quella moltitudine, prosternata in adorazione intorno al suo carro. - Sono giunti coloro che aspettavamo, - disse - ma se non li additassi, non vi accorgereste di loro ed attraverserebbero il nostro regno senza ricevere l'accoglienza che io serbo agli stranieri di passaggio, i quali non voglio che mi sfuggano. Olà!","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","Che siano tolti da quella colonna, mostrati al popolo, quindi fatti vedere al mio fianco! - Falco e Topolina compresero tosto che si trattava di loro: la Regina li aveva scoperti. Il fanciullo tremò, ma la bimba ebbe il tempo di dirgli: - Coraggio!","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","Abbi fiducia in me. - Due giganti eseguirono tosto l'ordine della Regina, sollevando nel loro pugno formidabile, i due fanciulli. Il popolo proruppe in una clamorosa risata, specialmente alla vista di Topolina, che, con molta grazia, lanciò dei baci sorridendo a tutti, mentre Falco si trovava assai più impacciato e stringeva il suo sacchetto di provvigioni perché non gli cadesse.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Non saranno già loro che ci faranno paura! - Né ci vorrà molto a addomesticarli! - Quella bambola è tanto carina!","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Forniremo loro gli abiti, e quanto hanno bisogno, finché li terremo fra noi. - Queste ed altre frasi si sentivano; ma la Regina emise una specie di esclamazione gutturale, bizzarra, che bastò per ritornare il silenzio. Falco e Topolina erano seduti al suo fianco sul trono.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","La Regina si volse al fanciullo: - Che siete venuti a fare nel mio regno? - Prima che egli rispondesse, la voce di Topolina si fece sentire. - Siamo due poveri fanciulli che girano il mondo per guadagnarsi il pane.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Davvero? - chiese ridendo la Sovrana. - Ma io non ho interrogata te, ma il tuo compagno.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Falco è mio fratello. - Ed egli non ha lingua? - Scusatela, potente Sovrana, - rispose il fanciullo volgendo uno sguardo corrucciato alla sorellina.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Topolina ha il vizio di chiacchierare sempre lei! Ciò nonostante ella ha detto la verità. - Dove siete diretti?","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Non abbiamo direzione. - Allora rimarrete nel nostro stato, ed io vi troverò un lavoro. Che cosa sapete fare?","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Io suono il flauto, - disse Falco. - Ed io faccio ballare la marmotta, - aggiunse Topolina, mostrando la bestiola. Un'altra formidabile risata scoppiò fra il popolo e fra le stesse dame che circondavano la Sovrana.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","Questa impose ancora silenzio ed aggiunse: - Allora rimarrete nello stesso mio palazzo per mostrare la vostra abilità. Qui è il regno del Capriccio ed ogni capriccio è bene accolto e vien soddisfatto. - Agitò il tamburello; la marcia trionfale riprese il suo corso.","NO"
