doc_id;text;DD;DI;DIL;Soliloquio/Flusso di coscienza
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Joséphine, ti esecro.;si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Ascoltami.;si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Se un giorno tu dovessi non odiarmi più, sarei capace di commettere una pazzia.;si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;"Io voglio che sempre...”
Piffariello non poté proseguire: dietro le spalle della ragazza era apparso Fiordaliso con un grosso bastone in mano.";si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;La ragazza dette un grido e fuggì in camera sua, mentre Piffariello, per una mossa falsa, cadde trascinandosi dietro la chioma dell’albero.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Pancrazio, che era in agguato, non poté trattenere una risata, alla vista della pianta calva.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Si trattava infatti d’un vecchio albero che, avendo perduto le foglie, s’era fatta la parrucca.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Rialzatosi,;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;"Piffariello si dette alla fuga, mentre Pancrazio diceva ai quattro o cinque brutti ceffi appiattati nell’orto:
“Tenetevi pronti”.";si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;"I brutti ceffi caricarono gli schioppi.
* * *
“Ora” mormorò Salomone “sarebbe bene procedere alla formazione della squadra.”
“Cominceremo dal ‘centro avanti’” disse Fagiolino; “mi occorre un giovinotto coraggioso, insinuante, scientifico, che abbia una grande decisione, molto sangue freddo e altrettanto sangue caldo.”
“Senti,” disse Salomone “se avessimo in paese un simile giovinotto, non lo sprecheremmo per farne un centro attacco.";si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;"Lo useremmo piuttosto come condottiero di eserciti.”
“Ma c’è,” disse una vocina “eccolo!”
“Si faccia conoscere.”
 
Il giovine Beniamino, rosso e confuso, si presentò.
“E ora ci vuole un giovine velocissimo.”
“Eccolo, eccolo!” gridarono tutti.";si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;"Piffariello, che arrivava a gran velocità, fu tosto requisito.
* * *
“Quell’asino di Fiordaliso è ancora sveglio,” mormorò Pancrazio, indicando la luce che filtrava dalle impannate della finestra. “Avviciniamoci intanto pian piano alla camera della ragazza.”
I brutti ceffi uscirono dall’ombra, coi fucili imbracciati, strisciando lungo il muro.
* * *
“E intanto” disse Fagiolino a Salomone “ci vuole un allenatore.";si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;"Uno molto pratico del diporto, possibilmente un antico campione.”
“C’è” disse Salomone: “l’atleta Pesciatello.";si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;"Bisognerebbe mandarlo a chiamare.”
“A quest’ora starà dormendo.”
“Veramente Pesciatello dorme a tutte le ore.";si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Tanto vale chiamarlo adesso, quanto domani a mezzogiorno,;si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;"Piuttosto il male è che abita molto lontano e non so chi mandare a chiamarlo.”
“Qualcuno del municipio” disse Fagiolino: “un usciere, una guardia, un galoppino, o che so io.”
“A quest’ora dormono tutti.”
Fagiolino dette un pugno in fronte all’amico.
“Ho trovato” esclamò.
“Quando ti viene un’idea luminosa,” gli disse Salomone “il pugno in fronte dallo a te stesso.”
“Mandiamogli un viglietto.”
“Un viglietto?”
“Un biglietto, via: mandiamogli un biglietto per mezzo dell’automobile dei pompieri.”
 
Fagiolino s’affacciò.
“Un giovinotto veloce che vada a chiamare l’automobile dei pompieri” disse.";si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Piffariello partì di carriera, mentre Salomone vergava un biglietto, nel quale Pesciatello era pregato di venir subito da lui.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Sofia, che non poteva dormire a causa delle zanzare, s’alzò e accese una dozzina di zampironi.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Non contenta di affumicare la camera da letto, la brava donnetta pensò d’aprir la finestra, per fare una strage di zanzare anche nei dintorni.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;"Difatti i paraggi della casa del sindaco divennero da quella sera sinistramente celebri tra le zanzare, che, per un raggio di parecchie miglia, da allora in poi girarono al largo.
* * *
“È l’ora” disse Pancrazio, con voce soffocata, ai suoi sicarii “tenetevi pronti a un mio segnale per sparare quattro o cinque fucilate a salve, mentre portiamo via la ragazza, che certo griderà aiuto.”1
* * *";si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;In quel momento, quelli che stavano davanti alla casa del sindaco, udirono uno strido lugubre, insistente, tenace, prima fioco, poi più forte, sempre più forte, sempre più vicino, e finalmente, come una palla di cannone, piombò sul luogo e si arrestò di scatto l’automobile dei pompieri.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Salomone stava per consegnare il biglietto e dare le necessarie istruzioni, quando, senza guardare in faccia nessuno, facendosi largo nel gruppo dei dimostranti, i pompieri balzarono a terra, srotolarono correndo i tubi, aprirono le prese d’acqua, avvitarono le pompe, le stesero sul selciato.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;In fondo alla via c’erano già altri pompieri pronti, che tenendo in mano l’estremità delle pompe, guardavano soltanto la finestra di Sofia, dalla quale usciva il fumo degli zampironi.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;L’acqua gorgogliò nei tubi, che si gonfiarono, si snodarono, s’indurirono e, in men che non si dica, quattro o cinque getti violenti entrarono nelle finestre, dove Salomone e Fagiolino gesticolavano disperatamente.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;"Altri pompieri avevano appoggiato le scale al muro e si arrampicavano; altri erano entrati nella villetta, avevano invaso il solaio e le cantine, e correvano sul tetto.";no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Arrivavano da tutte le parti, camminando sui cornicioni, scavalcando balconi e davanzali, guadagnando terreno a palmo a palmo, senza parlare, senza fare un passo indietro.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;"Qualcuno si mise sul davanzale della camera di Sofia e, tra le urla di questa, cominciò a menar colpi d’accetta alle persiane, che crollarono in pezzi nel giardinetto; qualche altro balzò dentro la casa e si dette a sfasciar mobili, specchi, quadri, stoviglie.";no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Salomone, con le mani nei capelli, cercava di frenare l’assalto, ma getti d’acqua, che s’incrociavano in tutte le direzioni, investivano in pieno lui,;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Sofia,;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Fagiolino e il pollo che, come impazzito, starnazzava qua e là, credendo che tutto questo fosse una punizione per lui.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;"I pompieri sfasciarono ogni cosa; poi presero Salomone,";no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;"Sofia e Fagiolino e li gettarono dalla finestra, facendoli cadere in un lenzuolo che altri pompieri tenevano teso.
* * *
“Fuoco!” disse Pancrazio, balzando nella camera di Joséphine.";no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;"Quattro o cinque colpi di fucile rimbombarono nella notte.
* * *";no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Il pirotecnico, che dormiva con un occhio solo, balzò dal letto.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;"Credette d’udire gli spari dei mortaretti.
 
“Il segnale di Salomone” gridò. “Perdio, ho fatto tardi!”
Corse in istrada e appiccò il fuoco alle lunghe trecce di mortaretti.";si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Gli spari si propagarono fulmineamente per le vie del paese, risvegliandolo di colpo.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Il direttore della banda fece appena in tempo a raccogliere i suoi uomini e a intonare l’inno, mentre il parroco, malgrado l’ora notturna, faceva uscire solennemente la processione dalla chiesa, tra il suono festoso delle campane e gl’inni liturgici.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Il professor Giacobbe e il professor Mefisto scesero in piazza e, per iniziare i loro esperimenti, presero posto sull’automobile dei pompieri.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;"Salomone, sempre più inorridito, sentì che, nottetempo, nel bel mezzo della catastrofe, si dava principio, con enorme anticipo, alla festa da lui organizzata; raggiunse la cassaforte, tra gli spruzzi dei pompieri, e cercò di prendere il pallone che v’era custodito.";no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;"Invano.
“Finché terrai le mani nei capelli, per la disperazione,” disse Fagiolino “non potrai mai prenderlo.”
Il sindaco si tolse le mani dai capelli, tirò fuori il pallone, s’affacciò alla finestra e gridando: “Maledetto pallone, scompari dalla mia vita!”, lo gettò sulla folla, dove i componenti la nuova squadra l’afferrarono elettrizzandosi.
“Si parte?” gridò uno di essi.";si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Sette giovinotti presero d’assalto l’automobile dei pompieri e vi sedettero sopra in fila, tenendo il pallone levato, tra le proposte dell’illusionista e del magnetizzatore, che già arringavano la folla.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;In quel momento sopraggiunsero Pancrazio e Joséphine, in una di quelle carrozze chiuse, col cocchiere in tuba, che s’usano per i ratti.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Nella confusione degli spari dei mortaretti, nel subbuglio generale, la ragazza riuscì a gettarsi dallo sportello della vettura.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Vide i suoi innamorati sull’automobile dei pompieri e li raggiunse, proprio mentre la macchina si metteva in moto.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Bestemmiando,;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;"Pancrazio si lanciò all’inseguimento con la carrozza.
 
“Per mille diavoli!” gridò Salomone. “Mi portano via l’automobile dei pompieri.”
Saltò sulla macchina schiacciasassi e si lanciò all’inseguimento dei fuggitivi.
“Salomone,";si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Salomone, dove vai?;si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;"Mi lasci solo?”
Fagiolino, col suo scartafaccio, non sapeva a che partito appigliarsi.";si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Vide, tra gli alberi dell’orto, il carrozzinoscopa, vi saltò su e inseguì l’amico.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Sofia aveva visto tutto.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Scese nell’orto, si arrampicò sulla potente auto-innaffiatrice, e, lenta, solenne, inesorabile, si dette a inseguire il marito.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Dietro il corteo si mosse la carrozza con i due cavalli, che, dalla mattina di quel giorno memorabile, aspettavano d’essere uniti in matrimonio.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;L’auto-innaffiatrice, la carrozza a due cavalli, il carrozzino-scopa, la vettura chiusa stile 1830 e la macchina schiacciasassi correvano dietro l’automobile dei pompieri, che se ne andava, portandosi via quell’urlo insistente, sinistro, che diventò sempre più fioco, sempre più fioco, sempre più lontano, e poi non s’udì più, lungo la bianca strada che parte da Pontesullago, quando sul mondo sorse il sole.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;"Il sole che brilla sul mare, che fa scintillare le foglioline bagnate di rugiada nei prati, che illumina le opere feconde dei campi, che dà alle montagne un’ombra lunga, come se queste, dopo una notte di torpore, si stirassero, risvegliandosi.

VII
In giro per il mondo. — Le lettere anonime potrebbero essere utilizzate per scopi industriali? — E perché no? — Entrano in iscena i banditi del pallone.



Salomone e Fagiolino, il quale aveva raggiunto l’amico, strettamente abbracciati, filavano sulla macchina schiacciasassi, continuando l’inseguimento dell’automobile dei pompieri, che avevan perduto di vista fin dai primi chilometri.";si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;In compenso, avevano distanziato di parecchio l’auto-innaffiatrice, sulla quale aveva preso posto Sofia.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Dopo un paio di giorni, i due amici giunsero in vista d’una grande città.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Ma che dico “in vista”?;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Giunsero nel bel mezzo della città, che si chiamava, per gli amatori di questi particolari,;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Albano.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;"Per le vie si notava uno straordinario movimento.
“Che è successo?” chiese Salomone a un passante.";si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;"Questi alzò le braccia al cielo.
“Un fatto misterioso,” disse “che ha messo la cittadinanza in fermento.”
Invitato a spiegarsi, il passante narrò che s’era svolta una partita di calcio tra la squadra locale e la famosa “Avanti a furia di calci” di Berlino.";si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Fin dal principio, il pubblico aveva notato che i giocatori dell’“Avanti a furia di calci”, campioni ben noti, avevano facce nuove.;si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Ma non s’era fatto troppo caso a questa stranezza, interessando più le fasi del giuoco che i visi degli avversarii.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;"I quali non sapevano giocare affatto.
“E hanno perso?”
“Hanno vinto, con venti punti contro dieci.”
“Oh bella!”
“Nel primo tempo i nostri avevan segnato cinque punti, mentre i berlinesi erano rimasti a zero.";si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Durante l’intervallo, vediamo spuntare nel campo uno di loro, che comincia a gironzare intorno al pallone abbandonato, con aria d’indifferenza.;si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;A un tratto, prima che glielo potessero impedire, quel furfante si mette a dar calci al pallone e, con relativa facilità, lo fa entrare venti volte nella porta incustodita, tra gli applausi del pubblico.;si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;"Nel secondo tempo, i nostri hanno segnato altri cinque punti, mentre gli altri son rimasti ai venti dell’intervallo.”
“È molto grave.”
“Aspetti.";si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Terminato il giuoco, la folla si è riversata dalla parte dei vestiboli, per acclamare i giocatori all’uscita.;si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Ma quelli dell’‘Avanti a furia di calci’ erano scomparsi.;si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;E, in fondo agli spogliatoi, sono stati trovati undici atleti legati, imbavagliati, e molto ma molto stizziti, i quali dopo essersi fatti conoscere per i veri giocatori dell’‘Avanti a furia di calci’ hanno raccontato che, pochi minuti prima che cominciasse la partita, erano stati messi in questa condizione da un gruppo di energumeni, che avevano poi indossato le loro maglie e giocato al posto loro.;si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Ecco perché il pubblico aveva notato che i campioni venuti da fuori avevano facce nuove.;si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;"Ora la polizia ricerca gli usurpatori, per fucilarli.”
Salomone e Fagiolino si scambiarono un’occhiata piena di significato.
“Bisogna approfondire la faccenda e farsi descrivere i falsi giocatori” disse il poeta. “Andiamo al caffè.”
* * *";si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Entrarono nel caffè degli Appuntamenti Galanti.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Era questo uno strano locale.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Per molto tempo non aveva avuto ombra d’avventori ed era stato sul punto di fallire.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Un bel giorno cambiò di proprietario e, da allora, lo si vide sempre affollato.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Ma affollato esclusivamente di uomini soli, vestiti con cura particolare, ben pettinati, profumati e, spesso, con un fiore all’occhiello.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Essi si trattenevano al caffè per circa un’ora, fingendo di leggere il giornale e tenendo d’occhio, invece, la porta, come se aspettassero di veder entrare qualcuno.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Poi se ne andavano con palese malumore.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;"Qualcuno, uscendo, mormorava:
“Che scherzi stupidi!”
E giurava di non rimettere più piede nel locale.";si;si;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Difatti, ogni giorno si vedevano facce nuove e lo stesso avventore non vi capitò mai per due volte.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Come pure, non avvenne mai che qualcuno entrasse nel caffè in compagnia di una signora, o semplicemente d’un amico.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;E, benché si chiamasse il Caffè degli Appuntamenti Galanti, mai una donna ne varcò la soglia.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;"Salomone e Fagiolino tentarono d’attaccar discorso con un vecchio ritinto, che ogni tanto guardava l’orologio.
“Sa niente della partita di ieri l’altro?” gli chiesero.
“S’allontanino, s’allontanino” disse costui, con grande eccitazione.";si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Poi, mormorando: “È l’ora”, tirò fuori uno scatolino, ingoiò una pillola e si mise a fissare la porta del caffè.;si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;"Fagiolino s’avvicinò alla tavola di un giovinotto.
“Perdoni,” gli chiese “lei era presente alla partita?”
“Per carità,” fece il giovinotto “ho bisogno di restar solo!”
Guardò l’orologio, si dette una spruzzatina di profumo e si mise a fissare la porta del caffè.";si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;"Un terzo tentativo dei nostri amici, di abbordare un simpatico tipo di dongiovanni, non ebbe esito migliore.
“Mi scusino,” disse costui “ma ho un appuntamento e non posso farmi trovare a parlare con lorsignori.”
Fatto si sta che — aspetta aspetta — le persone attese dagli avventori del caffè non arrivavano.";si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Come mai? È presto detto.;no;no;si;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Il proprietario del caffè era un genialoide.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;"Acquistato il locale in pessime condizioni, l’aveva condotto a una grande floridezza, mercé uno stratagemma: egli spediva ogni giorno, sulla scorta d’un elenco d’indirizzi, un centinaio di lettere anonime, così concepite: “Da molto tempo vi amo in segreto; sono giovane e, a quanto mi si dice, bella; volete concedermi la gioia d’un abboccamento?";si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;"In caso affermativo, trovatevi domani all’ora tale, al Caffè degli Appuntamenti Galanti: se posso sperare nel vostro amore, abbiate davanti un gelato di crema; altrimenti, una granita di limone sulla vostra tavola mi dirà l’amara verità”.";si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Così, ogni giorno il locale era affollato di sempre nuovi personaggi, azzimati e profumati.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;"I quali, dopo una certa attesa, pagato il gelato di crema, se ne andavano, imprecando contro gli scherzi stupidi in genere.
* * *";no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Quando si dice le combinazioni!;no;no;si;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;"Usciti dal caffè, i nostri eroi ebbero la fortuna di incontrare lo stesso passante di poco prima:
“Amici,” diss’egli “un’altra grave notizia”.
“Che è successo?”
“In una partita che s’è svolta ieri a Borgoluna, nelle vicinanze della nostra città, è avvenuto un fatto del genere di quello accaduto qui ieri l’altro: i giocatori di una delle due squadre sono stati legati e imbavagliati, e, al posto loro, hanno giocato degli sconosciuti.”
“E hanno vinto?” chiese Salomone con ansia.
“Vittoria strepitosa: venti punti.”
“Nell’intervallo?”
“No.";si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Questa volta si tratta di altro.;si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Durante il giuoco, ogni tanto il pallone scompariva.;si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Guarda, cerca, gira, i giocatori si facevano in quattro per trovarlo, quand’ecco che lo si scopriva in fondo alla rete della squadra di Borgoluna.;si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Come mai vi era andato a finire?;si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Nessuno poteva dirlo.;si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Fatto si sta che ogni volta che il pallone capitava tra i piedi di un tale giocatore, scompariva e poco dopo lo si vedeva in fondo alla rete avversaria.;si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;"Finalmente s’è scoperto il mistero: quel tale era un prestigiatore.”
Salomone impallidì.
“Bisogna che io mi faccia descrivere questi giocatori” disse.
“Niente di più facile” fece il passante. “Vada al Caffè del Diporto.”
Salutò e andò pei fatti suoi.
* * *
“Sa dirci dov’è il Caffè del Diporto?” chiese Fagiolino a un altro passante.
“Ecco,” disse quel tale “vadano in fondo a questa strada, poi voltino a destra; dopo un centinaio di metri imbocchino il primo vicolo, poi tornino qui e domandino a un altro dov’è il Caffè del Diporto, perché io non lo so.”
I nostri amici seguirono le istruzioni del passante e non ebbero a pentirsene: dopo poco entravano nel gran caffè, dove si riunivano ogni giorno gli atleti locali e quelli di passaggio.";si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Esso era pieno di fumo e di chiasso e a tutte le tavole non si parlava che del fatto misterioso, dal quale erano state funestate le partite.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;"Salomone e Fagiolino s’appressarono a una tavola dove un vecchietto teneva circolo.
“Non avevo mai assistito a un caso strano come questo” diceva egli “e sì che di casi strani io ne ho visti, in questa materia.";si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Mi ricordo d’una volta che giocavano due squadre velocissime.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Non potettero far nulla.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Tutti i giocatori erano più veloci del pallone.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Davano un calcio e arrivavano prima loro che il pallone.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;"Era impossibile dribblare...”
“Che significa dribblare?” chiese Salomone.";si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Gli sportivi si volsero a guardarlo con curiosità.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;"Fagiolino disse:
“Il mio amico ama scherzare”.
“Dopo il primo calcettino” aggiunse il vecchietto, di cui ci sfugge il nome “il giocatore che voleva dribblare aveva sorpassato il pallone di venti metri.”
 
Tutti dissero:
“Bum”.";si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;"E l’altro:
“Se non è vero, mi si possa seccare la li... li... li...”
Non poté continuare.";si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;"La lingua gli si era seccata.
* * *
“Una volta” disse un vecchiotto, che finora, con la faccia congestionata, come stesse per iscoppiare, e con occhi di vampiro, s’era soltanto occupato di fissare intensamente un boccale di birra posato davanti a lui “assistevo a una partita allo stadio di Roma.";si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Durante una fase emozionante della partita, mentre tutti seguivano il giuoco, io, che non potevo guardare perché sono impressionabile, mi voltai indietro e che vidi?;si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Seduto tra gli spettatori delle gradinate superiori, c’era un magnifico leone, che prendeva viva parte alle vicende del giuoco e s’interessava moltissimo alla sorte dei partiti in lotta. ‘Ohè — dico — c’è un leone lassù!’ Nessuno se ne dà per inteso.;si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Qualcuno si volta un momento e subito si rimette a guardare la partita.;si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Il leone si divertiva un mondo, batteva le zampe ed emetteva ruggiti, per aizzare i combattenti.;si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Piano piano, m’alzai e me la svignai.;si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;"Non mi fido punto di quelle bestiacce lì.”
“Andiamo!” disse qualcuno “a chi vuol darla a bere?”
“Se non è vero”, disse il narratore “che l’amico qui presente possa riacquistar la favella.”
* * *
“... ngua!” poté dire il vecchietto, di cui ci sfugge il nome.";si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;"E proseguì:
“Conobbi un portiere di calcio, che, divenuto vecchio senza aver fatto fortuna, si ritirò dal diporto e trovò un posto di portiere in uno stabile.";si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Mentre era stato fino a quel giorno un pessimo portiere, all’improvviso rivelò qualità eccezionali: non faceva passar nessuno.;si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;"La folla si fermava per istrada ad applaudire le splendide parate del guarda-portone; un giorno, per un’uscita intempestiva del portiere, che era andato un momento all’osteria, un visitatore riuscì a infilare la porta.";si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Tutti gridarono ‘goal!’ e il portiere, sopraggiunto di corsa, si uccise con un colpo di rivoltella.;si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;E, se non è vero, là, voglio che mi cada una gamba”.;si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;Una gamba del vecchietto si staccò con strepito e il suo proprietario cadde per le terre.;no;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;"Accorse il vecchiotto di prima, col grosso boccale di birra, e disse:
“Io vidi giocare una squadra dov’erano quattro giocatori grassissimi: quando si tirava contro di loro un calcio di punizione, essi si mettevano in fila davanti alla porta, voltando le spalle al nemico, e il pallone non passava”.";si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;"Si rinfrescò il gorgozzule con un sorso di birra e concluse, indicando il vecchietto:
“Se ho detto il falso, voglio che l’amico qui presente riacquisti la gamba”.";si;no;no;no
Campanile_Achille-Giovinotti_non_esageriamo-1929.txt;"La gamba del vecchietto tornò a posto, con soddisfazione generale.
* * *
“E che dovrei dire io, allora?” fece il vecchietto “io che, un giorno, vidi giocare una squadra contro la quale era impossibile fare un punto?";si;no;no;no
